row,col
32,10
68,90
88,50
99,82
21,0
54,73
21,61
53,80
73,38
64,43
60,24
26,58
34,28
11,68
52,82
96,63
77,1
54,45
3,2
58,5
35,85
84,64
49,13
78,7
28,77
96,71
28,38
63,31
45,9
59,82
98,55
77,9
68,7
63,89
55,98
57,89
61,39
76,52
19,57
17,47
64,53
41,63
28,64
62,83
57,68
16,1
56,32
25,56
28,98
21,32
63,63
80,41
45,37
12,43
83,24
90,12
48,80
42,9
98,51
82,35
66,26
24,90
49,39
71,94
62,74
11,76
26,49
22,76
33,96
58,76
11,73
59,78
37,98
19,72
18,60
34,51
97,51
36,90
75,11
86,59
0,13
1,84
32,58
20,92
79,55
14,16
15,10
17,84
18,63
14,7
