row,col
74,83
2,61
63,27
87,46
46,3
0,82
56,82
29,9
70,72
85,20
89,92
70,94
9,21
16,24
9,72
87,87
22,86
50,87
85,60
33,79
19,12
2,45
63,18
44,69
53,98
59,92
77,23
62,22
59,5
43,15
28,57
43,62
4,25
66,27
14,65
55,32
36,24
35,69
96,48
68,74
77,85
48,13
80,13
1,19
17,47
26,50
13,0
3,16
0,62
77,1
54,28
21,53
87,42
37,23
10,33
8,13
54,26
67,65
13,71
72,81
41,51
71,78
57,80
28,79
14,82
14,15
13,31
85,27
91,59
95,37
55,37
52,43
19,81
30,56
79,64
62,35
20,12
67,96
53,32
88,24
10,58
17,71
67,1
79,36
80,96
22,6
39,47
0,51
95,82
95,21
30,35
64,79
45,78
66,81
84,35
20,50
91,98
88,87
75,47
66,0
80,39
95,17
13,90
11,85
8,6
30,68
82,87
23,31
21,39
41,57
