row,col
68,13
28,93
34,7
63,96
62,9
32,77
11,43
14,73
46,74
71,18
98,45
25,19
65,49
82,41
46,24
1,74
86,73
2,91
87,15
3,74
29,26
44,81
36,85
84,44
72,2
74,91
35,39
17,26
40,95
75,48
26,17
1,39
95,94
28,94
1,5
73,95
44,38
71,86
8,99
58,95
89,54
35,46
28,20
32,28
65,70
44,53
43,6
29,1
99,42
71,19
32,20
51,78
38,46
21,36
56,90
96,74
15,45
4,88
28,29
56,85
53,37
37,67
93,77
67,56
69,18
81,72
12,31
9,91
90,16
64,7
67,1
29,16
77,20
35,7
15,97
11,79
91,91
33,55
92,42
0,95
