row,col
88,2
59,89
24,12
43,97
18,51
32,25
54,56
93,6
58,50
28,66
41,18
11,12
34,92
25,97
99,69
17,24
30,34
59,63
24,27
62,16
14,40
12,98
69,57
84,44
96,9
81,42
86,50
89,71
7,10
62,75
2,5
45,39
46,2
37,25
37,52
41,5
86,78
69,21
70,17
90,61
40,31
98,81
35,12
91,3
62,52
68,87
40,98
37,97
95,65
21,70
32,31
38,98
88,65
7,47
87,61
5,57
57,65
93,99
46,39
3,59
90,59
35,20
68,39
24,94
59,53
24,89
42,36
48,16
28,91
29,5
96,11
22,39
11,58
79,55
14,10
33,99
0,67
53,71
92,68
76,8
46,85
53,84
43,84
53,94
75,51
15,70
61,87
9,96
18,92
81,40
30,16
2,10
89,62
45,86
94,41
84,95
83,61
36,76
31,42
98,98
75,60
75,61
27,70
20,49
0,94
55,0
98,54
22,67
19,84
56,32
