row,col
99,39
88,12
63,12
72,62
92,98
44,99
87,20
81,10
18,68
9,7
19,99
93,30
79,25
57,80
98,45
97,81
78,42
53,99
94,81
38,38
84,34
77,38
66,98
99,15
46,24
47,89
99,43
32,5
32,75
9,47
19,99
47,47
77,48
24,91
66,82
38,0
28,52
79,9
94,72
48,12
82,30
62,12
1,53
39,0
70,55
43,82
96,98
57,75
5,89
99,57
47,29
59,43
61,9
46,75
99,43
75,99
76,62
99,12
99,84
93,99
6,99
33,10
65,42
70,20
5,21
34,49
66,51
46,86
16,34
49,68
77,18
43,49
96,53
77,80
65,75
47,85
45,51
30,49
95,33
7,2
60,99
99,0
34,95
20,87
36,42
49,53
48,28
5,99
95,85
7,86
