row,col
69,1
63,68
80,24
87,38
30,18
46,47
82,39
77,82
93,14
1,46
55,0
83,2
94,77
19,96
79,21
97,37
76,62
56,3
72,43
69,95
52,77
11,71
41,27
99,57
68,82
47,34
75,93
41,96
79,55
93,12
1,56
99,12
62,99
88,76
99,97
45,83
30,9
9,51
79,7
45,1
99,82
49,32
45,2
11,75
71,44
99,61
47,81
50,69
59,45
80,76
67,21
47,19
27,10
85,75
88,98
81,92
50,76
18,84
45,89
12,99
28,44
46,14
1,0
99,19
0,70
27,62
57,2
46,85
28,60
6,61
97,9
86,20
47,68
11,53
93,85
24,99
99,38
38,74
1,20
50,52
38,72
64,50
27,6
51,52
88,99
47,83
57,55
55,51
2,23
27,33
94,96
16,10
69,85
68,91
15,44
63,99
86,48
9,78
45,80
21,65
99,94
67,74
70,71
28,49
23,27
41,88
50,99
50,54
49,21
43,48
54,7
89,79
93,28
96,69
60,76
89,25
45,39
29,99
54,98
99,78
41,99
32,99
78,36
93,15
5,49
51,41
42,89
0,82
71,25
6,69
92,99
27,21
23,85
80,38
27,34
25,54
99,94
63,94
98,24
5,43
