row,col
40,91
6,84
94,50
68,74
11,29
59,81
38,6
9,18
98,57
47,96
93,54
33,50
33,40
81,31
45,51
29,24
16,27
67,6
32,74
95,93
28,68
96,61
21,95
52,12
35,27
23,7
93,47
23,31
6,60
20,48
73,76
28,57
86,98
23,29
47,68
79,91
99,56
30,62
75,29
76,84
34,26
49,99
7,96
16,34
23,65
80,56
87,17
86,70
6,13
97,26
23,86
5,76
12,7
48,13
17,81
39,92
22,46
96,38
70,3
61,19
7,1
46,49
77,8
31,65
38,89
95,66
28,67
33,41
94,82
16,26
47,73
13,95
68,82
48,36
2,95
68,83
78,62
25,68
60,37
50,10
42,17
42,0
77,0
5,42
2,14
97,40
70,81
89,43
28,22
93,53
5,26
75,74
60,14
63,60
2,97
5,48
27,70
9,70
58,53
2,29
27,56
66,74
47,51
4,75
39,83
78,53
46,66
72,32
69,79
52,82
65,19
89,38
97,6
42,35
42,11
48,56
98,59
30,27
97,3
86,4
67,46
41,1
66,47
18,92
86,48
28,37
78,43
34,66
23,52
63,50
