row,col
31,13
68,42
43,81
98,38
72,53
48,78
69,32
15,4
40,74
32,86
86,85
11,86
43,18
74,75
79,54
44,16
44,66
69,70
26,13
35,39
55,77
99,27
39,13
0,57
2,4
92,5
47,62
8,20
94,86
36,1
23,42
60,92
92,4
91,30
63,99
19,40
1,26
44,74
57,91
53,99
24,22
71,56
20,47
97,60
6,88
91,24
48,91
27,25
89,41
10,87
24,97
2,62
35,48
29,29
60,57
54,25
55,63
93,70
62,81
54,85
47,7
10,29
8,34
90,52
68,6
83,10
8,2
55,44
73,7
70,33
34,63
31,94
44,51
59,21
3,18
60,60
21,8
11,90
79,1
66,46
36,89
94,95
33,38
57,59
28,20
94,58
8,76
13,46
36,80
87,89
57,25
50,35
91,96
4,56
55,3
20,73
52,63
53,81
1,44
33,55
95,80
14,34
33,46
32,24
16,59
14,80
1,63
49,10
76,21
17,52
