row,col
5,3
37,1
43,20
33,19
59,7
53,16
5,97
69,74
84,42
19,48
35,96
4,37
34,2
78,89
61,11
96,58
14,97
35,76
11,59
92,46
98,75
83,95
36,65
49,32
80,33
28,69
35,28
23,92
27,44
97,75
24,25
56,24
30,20
6,28
73,66
13,59
89,87
98,40
61,71
36,9
70,28
39,17
97,57
8,37
39,52
39,75
90,64
37,13
12,88
44,85
70,59
68,69
42,99
83,63
82,95
86,17
19,40
28,40
83,38
46,64
26,30
68,43
17,70
48,20
44,56
45,93
81,41
67,57
30,81
55,81
36,18
38,62
22,81
94,13
61,12
92,24
62,7
82,87
56,42
66,96
11,68
84,48
66,92
37,46
12,53
28,15
2,93
73,32
29,40
12,99
5,51
41,78
8,68
82,49
50,87
87,3
74,32
3,99
55,21
8,92
36,75
44,82
51,88
71,93
19,41
73,44
16,1
9,53
44,99
19,13
76,31
89,14
78,99
2,42
82,50
0,84
97,84
57,21
92,41
77,42
10,39
39,25
89,44
2,11
35,11
76,15
5,23
14,70
45,76
98,74
89,56
62,44
91,46
51,8
44,87
73,77
44,29
37,76
41,29
4,41
