row,col
62,2
47,54
38,97
15,72
43,75
85,75
69,17
67,23
7,67
62,70
36,27
4,78
27,33
37,28
69,46
23,5
72,93
93,13
31,1
29,55
75,77
61,1
50,90
0,28
90,37
6,4
77,82
22,41
95,16
24,4
90,98
98,7
52,93
11,29
67,77
78,79
27,48
61,19
48,93
25,7
57,74
5,58
61,70
58,46
72,89
73,62
3,77
5,16
81,40
1,73
23,25
50,56
60,97
4,40
82,90
37,70
77,66
96,63
6,17
4,94
33,22
64,11
74,47
94,41
26,28
90,70
41,17
91,66
30,11
64,92
89,30
26,3
74,16
66,28
27,66
14,26
73,99
38,41
62,77
70,29
