row,col
66,91
23,78
91,72
76,98
27,77
77,88
71,99
71,44
56,79
59,91
54,25
32,91
31,55
26,38
39,97
40,63
52,90
90,49
69,1
29,37
20,60
5,42
24,30
97,32
13,16
94,88
80,88
36,41
92,62
17,59
32,86
44,86
37,7
48,10
19,13
96,9
2,91
55,57
28,74
59,30
58,85
90,11
83,61
83,53
79,70
63,70
63,75
63,2
84,61
80,44
15,74
81,54
60,60
79,43
47,73
1,4
84,13
71,72
13,10
83,69
72,67
48,77
95,97
76,63
68,51
90,3
56,21
41,80
74,31
56,86
44,64
18,98
56,24
31,61
74,12
62,16
93,17
2,57
8,7
28,52
86,92
21,26
71,37
79,67
93,65
70,98
21,65
28,70
18,75
29,48
97,47
3,39
61,73
39,18
44,75
60,37
37,83
52,81
51,50
0,40
24,95
79,6
96,21
72,99
50,70
49,94
7,38
35,36
19,46
64,43
65,75
97,3
65,40
0,11
9,57
68,84
96,17
8,69
4,44
72,74
92,83
45,28
45,73
61,56
3,73
77,89
71,86
0,24
16,6
6,57
