row,col
81,31
64,68
49,60
32,84
26,24
65,65
50,97
61,0
4,89
42,42
7,87
95,10
80,20
1,93
60,72
9,0
97,23
12,0
25,17
63,82
78,89
11,28
8,69
34,57
47,90
75,59
61,9
7,49
24,14
48,61
31,28
96,73
25,16
36,55
15,13
69,12
31,29
88,52
75,21
40,10
39,59
68,35
28,70
4,17
41,39
80,62
46,47
55,38
37,4
78,93
48,69
69,49
92,68
92,99
61,22
1,28
1,7
33,69
33,93
44,80
45,99
41,0
68,97
82,4
90,16
5,3
71,94
83,23
19,92
3,30
42,73
89,24
88,93
96,26
39,96
17,47
55,87
73,82
47,17
70,95
9,92
91,94
91,0
80,25
66,61
18,16
7,4
51,36
31,46
57,66
68,60
44,46
34,85
71,49
55,78
9,46
75,84
66,1
36,44
53,7
60,12
74,15
90,64
56,23
46,5
53,31
55,9
73,62
88,48
64,52
90,92
89,13
52,33
2,77
54,20
50,95
33,18
29,2
57,43
65,79
75,41
66,70
95,16
38,45
38,4
79,25
72,33
0,93
84,30
96,25
