row,col
45,36
74,52
67,8
65,39
98,74
66,4
85,39
80,63
81,35
10,27
89,36
47,68
7,82
78,36
2,67
40,64
38,53
11,45
72,85
45,74
54,24
86,76
52,30
89,54
5,5
3,18
4,91
41,24
17,73
16,42
36,28
56,73
27,47
16,6
52,52
29,80
7,12
82,10
98,97
11,48
71,46
47,81
91,40
14,45
22,37
92,40
36,18
61,66
86,16
45,42
63,72
89,34
1,82
24,85
0,82
42,11
20,24
1,41
34,74
20,95
52,59
55,31
99,55
89,27
87,69
82,16
65,38
13,86
16,67
15,77
65,76
44,44
29,63
99,46
46,43
75,30
98,22
66,51
18,63
61,35
