row,col
98,31
82,10
57,10
66,56
85,91
39,92
81,16
75,8
14,62
7,6
15,96
86,24
73,20
52,74
91,40
90,75
72,33
48,94
87,75
30,30
78,27
71,30
60,91
97,12
36,19
42,83
94,34
25,4
25,69
7,37
15,95
42,42
71,38
19,84
60,76
30,0
22,47
73,7
87,66
43,10
76,24
56,10
1,48
31,0
64,50
34,76
89,91
52,69
4,83
95,52
37,23
53,34
55,7
36,69
97,34
69,97
70,56
93,10
96,78
86,96
5,99
26,8
59,33
64,16
4,17
27,44
60,46
36,80
13,27
44,62
71,14
34,44
89,48
71,74
59,69
37,79
40,46
24,44
88,26
6,2
54,94
97,0
27,88
16,81
28,33
44,48
43,22
4,92
88,79
6,80
