row,col
50,62
75,38
61,15
37,35
0,91
35,52
38,90
88,62
20,6
37,75
28,51
34,38
85,86
96,20
65,10
60,3
86,33
72,35
45,99
18,68
65,44
15,51
76,57
24,55
85,46
21,99
70,86
17,72
37,9
15,90
97,32
92,13
63,50
15,25
55,84
2,18
10,40
24,77
30,84
27,61
1,21
30,24
42,18
18,61
53,45
54,80
81,91
85,65
42,40
27,29
24,72
86,48
67,43
94,56
66,22
85,83
95,24
38,95
74,81
25,90
48,31
37,31
20,83
24,64
16,7
28,63
16,8
40,23
41,23
55,73
61,71
73,16
66,77
98,19
94,33
55,90
20,58
79,76
28,66
76,11
