row,col
2,46
57,57
68,22
17,95
62,87
92,25
4,9
95,23
83,98
65,56
7,54
50,48
38,43
77,89
16,48
72,44
68,61
10,26
59,21
67,24
74,55
96,86
86,73
74,33
95,49
67,87
20,1
63,44
68,81
78,54
60,27
94,81
34,51
34,54
52,10
93,40
70,80
63,6
94,14
51,80
82,13
17,50
53,90
89,24
70,73
79,13
50,66
30,83
50,32
10,24
58,44
92,82
82,27
34,49
20,47
59,61
60,58
93,18
33,46
28,78
9,54
10,62
17,52
48,57
72,35
90,91
71,50
81,58
9,5
59,53
45,38
95,36
10,3
28,7
89,8
0,3
82,48
87,72
30,24
99,4
91,21
7,59
31,12
63,1
6,49
68,49
7,9
54,7
78,5
41,25
