row,col
3,76
18,65
76,2
91,52
15,66
35,59
88,92
72,27
63,55
50,60
66,56
52,36
56,29
40,93
48,89
86,6
5,64
0,50
27,78
2,92
80,82
5,12
50,14
18,62
23,40
20,3
38,56
82,7
15,65
83,73
97,88
76,65
36,83
55,64
96,27
32,84
57,23
40,86
8,30
57,35
33,14
78,47
55,14
30,84
86,2
81,78
94,2
72,39
33,69
45,8
36,12
68,34
42,36
42,70
7,74
31,15
62,87
62,68
7,45
33,70
14,54
79,63
69,49
54,16
37,45
99,7
26,83
79,77
70,81
10,77
54,33
60,64
30,59
91,2
91,46
98,79
6,19
51,54
7,75
15,40
