row,col
19,82
82,25
68,48
53,57
7,5
76,32
69,7
64,66
67,15
99,70
80,54
34,45
74,36
99,77
14,95
3,77
97,39
93,38
72,44
30,39
41,99
48,98
79,18
65,99
99,63
81,37
68,94
95,3
86,80
76,24
19,50
60,46
93,99
45,94
83,46
23,36
38,70
99,73
41,99
81,24
10,82
16,99
78,91
82,48
11,84
44,10
71,36
94,99
70,66
94,45
11,86
44,64
70,75
98,95
10,23
1,87
11,98
16,83
65,53
9,93
7,0
99,83
1,73
11,75
66,99
91,46
63,51
23,33
80,46
88,33
33,69
99,67
89,29
45,45
14,42
56,29
66,59
15,51
43,70
46,47
68,74
95,67
99,75
16,36
72,96
21,21
67,46
11,5
49,21
3,44
82,99
99,0
60,99
15,74
85,85
99,14
7,25
91,43
44,48
71,89
