row,col
38,17
62,31
24,80
11,58
80,41
5,15
62,71
82,28
65,4
24,46
75,92
87,57
19,84
9,64
69,38
35,38
93,6
14,93
86,94
86,1
8,1
38,20
26,4
69,31
83,95
59,91
25,63
18,56
50,20
6,87
20,54
52,99
50,58
42,83
32,98
21,62
60,93
90,27
19,16
6,61
75,5
52,66
91,63
23,51
72,24
8,53
49,8
72,17
73,89
2,76
92,98
26,79
6,37
87,20
10,26
16,1
0,11
51,66
16,50
78,51
56,36
52,94
51,45
63,11
65,73
1,76
42,6
99,14
20,39
12,43
88,28
20,91
31,60
1,32
13,39
34,88
77,34
84,37
53,85
7,28
69,33
60,97
84,7
34,37
13,71
86,54
28,70
6,51
70,7
93,0
14,36
15,43
59,33
33,87
60,99
87,64
60,90
33,42
73,52
70,47
31,20
93,84
2,57
0,91
35,77
37,62
7,75
46,19
8,66
99,38
14,35
58,70
90,42
26,53
98,48
85,20
95,87
69,40
26,24
88,58
