row,col
50,30
32,1
76,37
87,62
27,62
72,39
83,79
34,60
4,42
0,46
52,86
83,74
57,87
1,32
28,46
25,37
35,99
30,36
12,9
54,61
20,7
65,53
45,48
60,5
29,75
0,92
64,28
72,12
38,10
0,31
6,25
93,87
71,89
16,49
86,95
36,82
22,25
48,57
15,52
6,16
66,13
55,22
75,71
16,13
45,67
42,64
40,27
27,60
36,35
93,39
47,71
66,67
55,3
57,21
20,87
59,83
98,51
96,89
15,33
7,34
94,8
85,38
8,31
47,61
53,61
17,95
67,61
80,86
16,76
5,16
93,6
74,2
54,9
39,18
27,39
88,69
25,77
69,67
21,87
82,16
42,5
75,44
54,94
49,31
11,67
42,87
76,64
55,40
24,63
58,1
42,68
95,42
77,13
37,90
48,22
54,19
87,45
43,48
98,5
91,8
80,23
19,0
22,59
67,76
56,27
55,87
96,79
10,71
86,79
77,12
21,22
71,84
74,71
61,68
88,22
15,39
12,90
11,84
58,54
95,71
61,28
66,76
9,86
18,73
14,16
21,9
69,56
34,16
15,91
22,71
54,0
71,82
52,28
49,99
74,80
77,58
80,76
90,94
4,93
62,30
