row,col
52,48
31,2
28,44
42,88
44,3
35,90
82,34
47,34
66,50
33,85
0,27
39,67
63,89
8,13
43,53
71,90
25,92
82,90
47,83
35,87
53,60
59,7
8,71
63,47
99,62
22,21
71,20
34,97
22,18
34,93
63,38
67,91
75,71
12,72
41,63
92,52
97,19
14,77
61,1
97,83
64,10
44,77
1,98
13,91
83,95
19,24
48,32
33,45
27,23
69,88
33,68
80,24
43,79
88,96
5,84
79,79
14,24
76,27
75,63
60,96
69,6
53,64
15,74
31,51
49,4
22,63
6,65
83,7
46,57
63,20
1,38
18,11
70,39
0,18
63,48
74,74
80,8
61,7
64,38
87,67
46,20
43,63
3,93
10,13
51,45
49,90
79,91
51,36
60,89
79,48
16,68
61,25
49,51
6,33
89,79
97,93
85,22
94,99
31,45
9,67
85,96
95,20
7,83
85,95
9,99
72,97
96,22
75,39
73,66
80,54
22,56
35,36
38,15
54,72
71,97
29,55
10,58
48,3
3,5
89,72
34,42
29,11
40,11
11,42
91,77
53,63
0,21
60,48
6,84
57,56
