row,col
28,3
94,60
76,56
58,70
8,66
77,54
87,50
71,19
17,97
22,0
66,29
30,36
22,70
38,1
59,50
78,12
75,40
25,56
86,27
67,87
40,67
38,98
74,42
78,44
94,65
94,68
31,26
41,70
29,55
17,16
23,6
14,5
45,60
39,20
42,50
63,79
68,10
88,31
95,31
90,84
76,16
25,61
36,63
16,44
89,19
63,39
22,68
37,95
14,88
64,12
20,70
36,85
82,44
31,35
61,6
31,57
4,18
46,14
84,86
97,88
45,63
14,59
38,80
0,3
92,36
78,6
24,48
64,19
70,3
91,0
30,25
80,32
48,93
59,9
97,27
86,42
3,70
35,70
54,64
97,48
