row,col
5,21
67,75
95,77
28,51
3,52
17,92
60,41
82,54
56,97
98,58
28,72
28,60
77,47
14,33
82,36
29,60
19,95
68,21
21,98
87,65
63,59
91,67
24,61
93,14
88,50
49,53
87,47
68,53
1,91
92,27
76,94
75,11
0,70
72,60
52,64
13,34
16,75
53,13
15,37
37,21
1,33
82,41
6,57
36,1
63,97
78,19
66,0
89,71
80,74
19,80
95,46
35,44
46,7
12,75
64,77
86,95
82,1
92,80
57,15
35,26
81,55
75,85
9,48
27,25
71,88
18,68
46,61
77,20
45,23
20,16
81,25
90,25
26,5
48,40
56,20
77,52
58,44
77,85
95,60
8,81
70,40
43,12
30,64
29,86
11,12
0,58
85,73
38,24
10,68
35,29
