row,col
34,22
92,19
83,67
37,76
2,9
32,83
61,44
79,17
88,12
22,80
52,21
76,78
63,51
90,46
61,36
82,52
44,90
10,59
85,80
96,76
73,88
16,42
84,18
51,95
83,22
74,63
70,21
13,21
77,34
4,63
92,85
25,65
94,4
9,39
7,85
25,43
63,70
76,69
53,41
76,40
56,59
87,51
73,81
65,17
78,0
2,40
82,44
79,78
83,2
64,43
16,54
13,9
19,46
20,89
0,98
44,56
23,41
47,36
10,97
3,51
19,95
24,64
76,70
52,59
81,38
26,85
90,6
87,50
10,46
37,85
56,61
31,73
21,47
17,10
32,48
39,13
93,47
85,84
97,85
35,64
