row,col
11,63
80,87
24,86
33,0
65,96
94,34
96,19
39,66
37,32
60,39
24,80
31,50
24,1
58,86
5,88
28,8
13,80
58,89
61,5
21,52
91,26
52,29
19,47
90,5
59,36
37,58
48,29
17,4
25,72
38,91
4,53
0,81
27,51
78,5
32,74
46,71
72,21
81,43
29,36
6,24
69,18
60,67
2,42
22,99
54,33
62,56
7,28
18,77
34,94
93,27
42,38
87,67
82,37
6,93
91,80
76,63
16,18
98,85
94,17
41,16
44,99
18,91
50,70
52,94
6,75
14,92
80,45
3,90
50,7
48,7
69,79
51,69
34,59
58,74
7,63
6,32
5,39
37,31
17,16
9,29
99,49
17,51
73,51
58,10
33,70
2,64
3,33
91,73
0,76
16,16
41,77
58,61
84,47
49,95
66,46
92,72
55,64
8,96
83,15
3,28
43,67
16,8
45,78
40,34
35,55
87,78
36,44
93,18
94,93
8,83
