row,col
36,27
63,34
0,90
66,70
21,59
85,98
92,97
49,28
48,72
17,13
78,24
82,87
15,2
88,54
41,76
31,41
53,48
13,50
49,19
91,45
21,27
93,24
94,24
3,88
3,47
26,39
40,75
7,53
74,53
98,78
47,73
46,87
1,81
51,81
3,48
12,88
15,75
99,8
16,79
32,26
25,3
42,94
29,90
88,32
93,48
56,50
13,25
92,6
28,46
33,19
75,92
89,0
65,69
61,20
71,79
97,75
85,83
2,96
93,8
17,14
54,61
50,59
83,9
98,70
73,67
86,92
82,85
55,11
23,47
12,17
74,46
96,5
72,10
32,52
14,99
20,99
68,62
80,30
73,80
14,63
3,99
85,3
4,42
94,26
11,92
34,1
92,72
97,26
87,25
95,93
29,41
19,41
40,97
12,62
70,29
17,47
30,77
51,67
50,3
34,48
63,66
11,97
92,48
56,9
75,41
69,79
35,57
28,3
56,11
67,27
