row,col
48,36
83,59
2,19
57,37
45,64
55,12
47,77
15,37
69,61
84,64
48,11
92,75
68,7
78,51
86,34
68,76
15,93
84,73
99,92
99,60
38,27
95,63
19,41
68,27
85,53
97,99
59,93
59,10
2,74
88,28
10,14
16,74
77,93
74,80
87,47
55,30
76,18
46,97
16,28
76,99
87,99
96,98
15,72
47,27
2,41
53,85
16,44
85,23
19,88
63,99
99,49
81,65
74,89
84,44
11,74
10,63
99,48
20,15
92,19
36,10
7,99
51,99
11,67
20,99
9,86
7,10
85,47
41,24
28,14
39,66
84,46
52,65
45,51
65,98
24,76
81,85
51,32
70,19
67,15
10,86
68,44
48,72
43,83
27,53
99,57
14,65
61,99
52,80
99,23
91,92
43,85
89,55
70,86
50,25
97,42
98,20
24,52
21,52
82,74
94,72
99,51
7,23
85,89
49,87
27,96
68,99
81,9
88,0
68,10
9,99
87,95
45,59
66,44
53,47
99,64
46,38
57,25
55,5
61,5
95,99
