row,col
81,37
23,48
33,82
65,92
49,35
66,63
1,61
90,81
62,35
10,79
56,53
23,66
31,13
98,61
11,91
70,56
21,9
4,78
19,67
28,49
26,36
34,59
91,29
3,70
12,35
94,2
66,2
57,33
53,57
97,44
84,6
62,45
69,28
80,44
75,97
30,47
16,19
22,58
38,88
35,27
4,24
51,9
14,40
69,61
5,88
40,85
29,34
9,38
25,78
27,47
54,41
37,82
32,25
83,98
38,76
84,19
28,36
33,64
63,98
85,93
42,79
86,36
30,10
63,78
37,14
25,4
37,11
34,61
98,97
52,12
36,87
62,14
14,38
3,63
38,89
6,58
37,31
61,64
8,37
14,45
50,34
82,78
23,15
76,31
95,13
10,33
58,52
7,83
83,27
21,63
36,16
28,33
76,40
10,61
44,60
38,96
68,60
15,22
92,19
27,70
4,81
98,1
91,82
47,68
77,0
10,94
47,34
13,95
95,92
3,40
42,19
88,82
66,1
8,33
15,94
82,67
76,25
42,34
77,7
59,43
84,12
71,86
87,64
65,43
56,54
40,90
18,93
58,78
4,14
47,50
47,72
14,49
64,78
81,7
6,32
17,53
27,20
63,36
69,30
69,64
