row,col
39,41
33,74
49,68
47,62
45,10
91,53
6,51
77,69
68,20
15,59
8,87
31,72
91,2
80,50
6,37
82,36
17,98
3,41
63,35
83,91
89,98
30,94
23,32
63,1
8,5
85,71
63,81
73,65
82,29
56,87
11,59
9,17
33,25
38,26
69,0
51,20
88,50
7,71
73,95
1,66
43,20
53,47
15,92
51,69
35,36
13,97
70,65
18,45
58,27
4,65
54,38
41,35
65,74
53,50
37,92
29,56
57,97
38,29
66,11
44,83
97,85
61,44
83,86
65,77
26,86
97,56
40,82
49,66
72,83
25,95
10,7
80,47
44,90
59,11
75,19
69,36
58,43
0,59
80,74
91,85
24,77
47,99
38,72
17,51
25,13
67,14
77,38
98,25
68,65
19,59
24,94
11,52
79,87
47,4
37,18
11,97
37,87
83,68
75,66
12,90
91,17
68,58
71,65
18,71
58,72
34,55
43,53
4,44
76,69
46,79
39,34
9,50
79,53
18,55
55,4
43,73
44,65
45,35
32,36
60,60
