row,col
60,60
40,36
21,25
84,94
52,27
65,74
16,33
21,86
25,56
87,1
75,85
54,46
96,6
4,81
47,95
88,76
45,96
76,17
96,7
70,47
52,37
30,23
42,94
13,17
3,76
65,56
96,63
57,39
20,55
19,30
38,70
44,5
88,39
86,37
87,14
82,26
82,81
15,48
61,10
25,1
3,47
99,86
5,12
53,22
75,35
95,39
84,90
17,40
13,40
61,40
2,73
60,17
5,89
9,65
0,28
69,19
6,93
25,75
15,78
43,42
41,76
36,71
18,68
4,4
19,17
34,26
59,52
99,25
71,67
25,69
98,27
92,64
0,87
43,15
21,3
46,90
85,48
29,82
76,26
18,37
25,78
18,33
56,45
40,67
92,29
8,8
15,63
47,13
36,85
41,84
55,32
33,7
24,90
27,3
98,35
69,69
77,80
98,55
91,6
57,30
92,1
83,25
32,84
82,75
45,29
52,34
81,78
68,33
46,61
14,3
