row,col
65,41
71,32
94,94
77,50
47,90
87,32
14,8
63,27
53,96
17,30
75,17
35,26
29,52
35,45
72,3
18,37
9,24
21,96
84,67
54,17
27,56
24,81
77,57
38,48
22,92
98,38
80,21
39,84
54,35
77,56
14,93
11,62
30,43
41,95
37,17
15,62
4,68
65,82
79,53
52,17
78,79
7,86
21,80
12,16
82,80
5,23
96,63
50,62
72,84
43,95
75,50
41,81
19,81
47,11
42,21
34,55
40,71
93,39
86,24
27,5
20,60
72,55
52,61
9,4
84,42
17,39
98,6
95,55
81,88
37,58
34,26
50,19
17,11
7,28
44,85
40,84
2,60
71,11
10,19
7,12
77,82
64,34
74,16
37,61
62,48
93,51
18,51
61,9
32,54
27,81
97,7
18,55
83,82
5,11
14,49
65,47
6,27
22,10
43,9
59,95
33,89
80,28
72,73
72,82
90,0
21,91
88,94
99,35
65,23
93,83
45,14
0,7
50,90
54,9
56,96
25,27
29,14
52,82
88,6
3,4
