row,col
34,26
30,24
32,17
56,99
52,36
66,27
72,50
41,55
26,54
77,69
43,6
10,35
44,88
9,88
25,53
8,88
96,42
15,21
64,68
3,5
86,79
44,7
7,45
98,41
79,49
51,50
5,43
35,40
88,82
62,15
90,37
42,11
85,93
51,76
98,26
26,60
94,34
27,51
51,57
39,96
78,9
58,14
19,90
69,60
2,6
20,41
1,39
17,81
45,51
35,26
46,66
50,57
83,87
96,54
46,20
99,64
33,67
46,45
73,68
54,8
85,36
75,6
63,97
35,76
8,37
21,16
99,90
72,61
85,33
11,62
93,73
21,92
74,80
83,2
16,81
2,32
89,22
0,88
90,30
41,40
47,40
41,95
63,33
32,13
12,70
28,22
21,52
53,17
85,72
63,61
99,39
73,72
36,69
87,42
11,97
59,81
46,78
78,48
12,77
10,49
13,52
15,52
41,85
97,47
54,72
24,23
98,40
18,58
80,96
93,9
89,19
25,9
11,44
52,8
45,85
67,82
17,8
49,36
1,32
66,84
