row,col
78,83
47,8
54,8
22,83
2,58
18,92
20,86
0,30
65,21
48,26
2,48
51,23
21,54
61,62
55,91
36,27
77,57
66,49
78,97
12,2
66,22
51,45
36,50
7,5
25,11
77,23
65,51
25,86
64,80
2,2
88,36
62,17
73,81
50,1
75,85
91,72
46,32
39,60
83,33
31,87
14,32
85,60
35,97
71,11
2,13
74,78
0,26
59,86
21,56
40,97
38,35
67,53
82,32
66,93
7,38
39,58
39,4
15,71
16,71
2,81
63,34
26,40
91,43
9,55
25,19
24,46
1,72
67,80
44,7
18,58
97,46
47,72
96,66
83,82
41,76
0,54
57,99
31,33
25,90
37,31
87,41
29,21
37,43
89,73
8,14
66,43
77,8
90,85
89,66
61,34
70,31
78,10
95,94
77,51
6,71
39,27
22,96
23,2
47,84
39,68
46,31
89,67
73,28
59,40
30,11
20,75
8,25
25,14
23,76
7,31
56,87
36,43
68,82
74,45
87,52
4,31
60,22
51,78
74,20
95,27
94,6
89,19
51,83
30,46
93,54
82,5
48,93
80,38
93,97
97,30
12,20
18,53
78,76
92,10
17,82
22,74
76,74
3,33
4,5
83,55
