row,col
99,38
80,9
73,3
76,29
71,13
29,84
25,66
65,45
13,45
46,20
5,67
70,78
76,37
21,60
11,14
12,53
81,23
38,90
16,58
28,68
31,33
83,5
62,38
63,37
12,81
36,44
92,65
22,79
26,49
39,82
10,0
3,14
69,54
22,47
41,93
85,76
17,95
68,43
73,11
18,98
21,1
57,5
97,69
73,69
67,52
53,89
94,90
95,80
88,19
97,84
95,16
46,6
83,21
0,13
34,3
85,34
72,35
76,65
61,4
17,37
70,16
5,29
77,62
31,96
35,58
78,18
78,55
77,37
41,20
28,54
80,26
11,88
25,93
6,69
9,88
57,78
82,58
54,33
34,95
83,50
65,19
77,91
60,63
93,50
59,7
10,43
73,50
74,25
70,93
0,3
64,46
17,72
51,97
40,45
94,52
54,62
11,17
1,20
73,29
75,13
23,62
1,11
12,17
10,76
25,67
60,12
98,30
79,84
56,2
30,51
8,11
69,43
4,66
83,89
29,26
13,85
48,30
43,8
82,39
21,36
71,34
29,48
61,25
21,85
95,50
8,51
77,51
63,46
11,26
41,69
