row,col
63,61
18,89
36,35
47,12
39,1
19,75
34,73
94,42
35,70
64,81
26,6
44,37
60,4
85,94
95,27
40,43
7,79
12,28
96,69
11,59
4,71
49,59
63,91
79,79
62,81
91,54
36,34
84,86
98,52
31,35
75,78
1,51
61,33
51,11
40,11
39,2
68,32
75,87
64,64
67,3
17,26
21,54
58,70
11,56
3,83
48,65
94,87
0,20
8,95
98,90
11,61
90,81
24,87
8,80
78,59
32,54
68,97
57,66
19,74
60,67
45,99
71,41
63,73
59,72
61,93
55,21
60,21
41,79
82,81
28,57
75,92
77,70
89,60
17,57
25,71
3,3
48,4
63,60
21,82
24,26
21,78
81,52
55,64
73,56
45,36
78,86
81,93
63,13
65,43
75,77
18,69
86,58
95,46
30,39
24,93
98,23
86,78
20,48
87,18
17,28
77,56
25,10
18,43
43,44
83,60
21,18
33,40
66,37
11,64
77,57
87,67
92,33
13,87
4,16
43,57
13,11
98,59
61,99
44,88
74,75
