row,col
89,27
7,90
41,29
77,78
53,40
35,67
55,25
28,91
71,96
49,15
87,62
15,21
92,35
81,36
36,92
25,20
85,95
14,83
50,19
72,63
28,69
20,86
37,93
18,27
20,38
98,78
91,4
1,97
58,54
95,65
22,39
7,1
0,95
89,25
37,73
9,71
70,3
33,69
46,35
59,68
58,27
86,34
34,46
86,3
63,41
3,55
64,38
31,87
62,49
16,67
28,76
35,37
73,81
66,20
22,36
4,47
94,23
73,72
53,28
93,13
50,60
76,70
96,78
43,23
30,37
81,64
93,48
87,12
97,51
17,64
92,85
33,36
59,33
75,6
71,73
19,72
99,99
12,16
4,62
50,90
