row,col
13,35
15,92
71,97
6,48
88,23
27,11
48,68
82,24
92,70
73,52
91,33
54,62
69,7
4,24
97,58
90,60
61,76
36,72
1,53
69,72
55,70
41,79
18,71
44,36
51,78
77,0
15,10
68,34
57,29
21,60
5,91
92,89
88,87
43,72
76,57
41,63
25,96
73,5
30,61
7,91
47,5
43,32
50,34
8,6
57,99
63,55
36,67
23,64
20,21
64,9
22,81
9,69
5,60
43,39
66,51
20,18
10,87
76,84
39,20
39,57
52,44
58,45
31,36
66,73
19,71
44,27
70,29
48,58
91,48
37,10
39,67
24,15
50,4
72,83
55,7
26,35
14,77
35,90
57,90
67,35
98,86
16,11
23,67
2,41
83,30
88,94
56,71
83,99
92,97
18,60
