row,col
44,40
50,82
98,45
0,42
41,65
1,50
99,41
81,20
99,28
76,88
57,93
99,68
51,48
1,24
4,19
8,77
65,32
67,34
70,45
28,82
34,30
52,88
59,96
56,42
55,71
21,75
87,27
95,43
46,14
68,23
96,65
99,95
81,64
64,49
58,77
10,72
21,71
26,42
40,80
41,42
80,67
0,60
26,66
26,38
13,27
64,80
38,9
69,57
81,90
12,81
9,80
0,62
27,54
95,73
78,94
18,92
9,78
50,79
89,14
87,25
14,8
93,10
83,61
88,36
17,73
16,27
96,7
59,80
32,32
67,86
82,67
58,63
26,29
30,81
50,10
53,79
44,35
65,98
49,27
88,56
