row,col
3,61
44,26
91,72
71,34
82,64
30,71
53,92
39,45
13,67
82,57
62,98
65,42
97,44
27,64
45,11
67,15
27,84
47,19
88,6
35,43
69,9
99,49
36,51
36,98
63,32
5,6
41,57
68,68
75,99
31,79
32,32
93,74
38,87
51,88
50,36
71,79
62,26
87,19
23,63
36,65
65,57
65,81
78,18
22,11
11,41
65,46
87,13
91,88
14,95
40,30
53,20
16,49
34,58
95,86
41,65
22,79
17,46
79,39
16,58
87,88
14,3
52,49
41,7
98,63
1,24
16,41
1,69
94,51
29,31
15,17
1,23
70,1
9,70
56,17
24,22
15,22
43,64
77,51
31,20
66,52
29,0
24,86
3,69
91,7
88,8
99,24
63,30
49,96
61,51
65,69
17,52
43,70
66,46
25,28
5,5
21,52
85,70
58,23
63,91
44,0
4,45
51,98
35,24
4,0
12,0
55,54
67,31
57,78
89,12
90,0
