row,col
98,30
49,64
99,47
57,71
92,85
55,94
44,59
37,66
82,63
52,83
58,31
99,91
45,54
12,45
57,72
48,21
1,83
63,51
94,35
93,19
25,37
39,11
13,93
34,16
3,39
69,60
23,79
23,55
72,22
30,10
15,77
65,20
27,64
21,66
61,89
73,39
1,75
85,50
56,19
86,20
99,74
55,35
7,37
70,13
37,49
80,12
86,47
85,61
74,89
17,11
53,19
60,42
25,71
27,80
49,83
12,97
82,27
40,95
8,27
19,16
83,87
32,5
77,72
25,33
25,85
66,99
57,11
11,2
56,81
52,58
33,70
18,23
39,59
99,95
91,4
35,70
54,88
8,29
27,70
29,3
31,21
57,55
37,99
65,74
67,56
72,48
15,2
59,52
83,59
86,6
95,59
95,61
4,66
93,71
18,14
39,25
54,65
58,76
39,69
14,9
19,59
70,35
67,47
64,70
95,56
25,29
59,73
18,1
70,95
68,19
93,23
76,25
83,99
30,81
35,41
6,28
81,32
51,5
74,43
49,53
81,49
56,49
91,27
58,91
66,81
51,79
10,88
52,80
27,74
81,60
