row,col
18,61
52,19
99,59
17,60
11,34
42,98
14,63
97,40
34,45
25,54
13,38
40,94
40,17
66,63
62,45
89,57
17,26
51,92
55,17
75,25
90,88
30,43
16,71
81,62
46,42
90,5
67,21
85,17
20,6
37,96
73,58
77,95
81,75
53,98
76,39
93,26
25,59
16,78
37,77
37,89
14,65
20,25
60,27
45,84
18,38
50,29
58,53
48,82
15,49
39,13
14,56
6,76
97,24
57,15
1,12
62,49
46,21
58,12
10,55
28,92
31,45
98,62
66,37
9,25
15,20
29,5
12,73
60,87
2,80
84,90
79,62
96,50
37,56
34,32
43,23
87,70
11,7
0,1
62,65
67,18
83,43
77,25
28,0
91,11
89,26
54,36
32,62
92,43
75,79
95,40
98,93
67,42
52,89
10,0
52,58
74,1
90,38
23,68
4,70
41,78
83,3
67,95
53,76
98,45
87,21
77,56
27,28
83,31
79,61
7,45
49,7
79,46
19,24
65,66
4,80
91,28
13,95
27,33
96,26
16,64
50,26
64,91
77,59
2,74
71,89
91,55
3,1
16,61
92,5
27,69
46,9
75,17
20,34
31,70
22,11
90,82
8,69
14,70
31,83
92,75
