row,col
69,96
25,57
82,22
22,94
41,26
2,21
22,87
0,25
98,88
51,39
51,46
34,71
16,72
14,54
53,96
72,79
26,43
56,74
41,30
35,7
4,62
50,72
59,61
78,58
15,61
39,86
19,94
9,8
80,58
79,98
45,59
59,18
44,51
99,78
35,9
41,29
17,8
84,29
80,45
63,34
84,98
97,45
50,41
75,10
9,75
91,67
96,69
8,3
32,40
49,22
81,17
37,96
89,35
44,60
85,78
51,85
6,43
22,6
62,59
69,8
40,92
51,80
91,54
56,21
16,21
52,14
24,96
38,94
46,94
97,73
84,14
1,43
10,56
10,81
68,86
92,79
37,57
80,31
31,95
27,43
91,11
41,80
12,37
14,92
84,92
19,75
64,15
74,62
19,1
89,15
75,55
35,25
48,10
64,48
8,69
15,90
84,16
47,95
47,77
69,64
42,57
82,33
40,18
43,11
33,38
57,70
21,54
93,87
30,14
76,13
