row,col
90,62
54,57
71,31
85,49
45,54
95,77
27,18
90,86
42,84
58,53
93,51
9,20
46,96
40,73
45,3
6,19
67,42
98,34
36,38
18,60
97,77
71,46
93,75
50,52
75,26
60,22
90,54
5,64
89,66
56,54
44,80
36,71
55,4
42,49
24,39
88,37
78,87
16,47
38,42
58,21
83,50
98,49
76,37
75,87
49,49
54,1
74,94
99,67
41,39
41,82
78,72
13,52
2,48
31,91
98,67
23,17
55,82
90,99
5,44
43,51
14,96
14,2
48,20
72,57
81,10
56,66
41,62
47,38
41,78
62,84
5,7
88,76
95,74
54,73
98,80
61,61
53,5
5,63
81,8
39,29
65,2
85,46
67,11
18,63
35,10
75,2
26,80
78,22
16,70
35,72
17,80
1,90
56,34
90,32
78,29
59,22
67,52
11,72
44,1
9,72
