row,col
51,49
54,93
80,67
77,93
24,37
69,69
70,15
83,15
26,77
32,1
99,65
41,57
53,7
21,14
63,77
27,6
52,54
8,5
81,43
62,76
38,6
20,82
36,34
23,96
28,24
55,50
11,49
8,35
0,84
9,12
85,14
59,66
83,89
62,25
17,74
87,24
78,59
85,49
76,52
49,49
8,95
53,50
46,49
73,85
5,97
17,96
0,45
71,99
32,10
75,36
80,74
29,91
6,96
44,38
53,56
64,27
13,27
5,93
78,54
37,21
32,38
19,39
67,81
96,0
74,13
37,7
55,2
69,9
75,99
55,21
11,22
70,40
10,38
0,69
4,47
36,48
99,35
46,32
52,20
13,46
93,25
91,81
46,66
38,53
66,10
92,9
7,80
93,98
44,15
85,94
58,83
18,91
42,8
94,15
16,8
72,75
58,11
97,1
53,74
52,85
83,96
73,73
12,59
19,70
96,72
87,59
0,92
43,9
90,7
96,63
