row,col
11,67
64,15
95,18
44,52
76,78
9,47
18,59
26,98
74,35
27,55
96,54
78,68
11,28
23,82
65,17
74,8
32,37
79,61
99,49
85,13
75,87
55,11
89,23
69,93
74,93
30,48
66,38
45,86
33,84
54,50
1,97
4,70
75,78
96,89
26,95
38,2
48,0
42,15
89,18
47,43
30,75
9,31
16,83
79,16
90,33
66,13
21,19
30,77
27,47
49,93
85,2
96,39
28,18
80,73
46,81
23,51
11,3
15,14
44,39
48,48
57,33
96,64
51,77
24,87
37,26
26,21
2,58
60,64
19,41
86,13
88,76
49,19
80,57
63,3
80,91
49,55
92,19
50,1
54,34
89,65
41,14
86,50
83,5
3,81
47,19
40,59
79,67
33,95
92,24
24,54
