row,col
24,44
10,4
70,99
9,69
87,55
4,33
93,36
82,51
18,78
26,49
51,93
5,19
62,79
83,64
97,83
23,66
99,15
75,19
70,26
24,3
4,3
54,57
67,8
2,43
60,87
5,63
94,79
97,92
42,63
47,32
85,64
10,88
42,83
57,4
42,69
71,90
76,6
2,8
64,76
9,61
66,99
98,35
82,23
59,87
25,65
23,92
98,8
34,46
75,1
8,94
47,30
81,25
37,49
86,9
17,97
42,73
70,46
89,88
18,26
23,57
73,84
69,57
63,73
78,66
90,95
2,30
42,56
35,43
77,65
73,62
0,24
8,59
6,59
79,40
37,46
79,28
63,0
83,73
57,38
53,9
65,6
22,50
22,0
29,91
16,53
66,80
59,82
29,73
1,22
26,89
6,93
33,53
93,7
91,15
40,13
4,55
38,82
88,24
6,28
26,5
82,82
30,74
58,41
48,63
28,20
65,40
15,79
75,44
46,56
5,3
77,34
26,70
27,87
66,24
46,51
88,31
93,78
61,51
22,83
63,9
22,20
73,75
13,22
44,39
8,80
38,91
31,85
79,33
41,46
45,20
