row,col
14,38
45,67
1,35
81,64
78,83
88,17
12,29
32,13
23,92
79,48
87,44
7,68
96,67
75,95
46,50
13,51
71,29
73,88
88,3
25,37
40,29
10,30
81,89
48,55
81,91
94,34
21,0
29,47
22,58
88,62
39,97
27,35
15,94
97,23
37,2
60,39
78,91
67,63
8,18
7,47
20,5
66,84
39,41
86,26
74,61
0,20
20,58
31,20
63,18
95,35
32,8
17,55
59,23
9,60
30,19
75,39
81,90
91,37
50,16
90,62
92,18
49,59
28,76
11,8
16,75
11,57
63,66
88,65
17,35
12,84
37,34
65,16
33,4
90,84
24,79
60,74
90,74
2,70
35,63
92,5
64,65
36,10
50,79
35,73
22,24
99,17
21,86
55,37
8,52
49,47
0,2
83,66
37,69
20,46
70,79
11,87
87,72
99,75
16,6
92,57
