row,col
55,74
3,63
80,51
21,16
55,39
75,36
88,76
92,25
93,21
94,81
86,85
57,59
23,54
52,94
57,14
25,0
59,76
28,79
48,26
66,71
99,50
3,79
66,23
41,3
69,16
27,73
24,46
96,60
22,43
67,67
32,81
99,90
38,9
50,41
26,67
2,54
6,11
11,37
29,87
48,79
98,37
36,11
80,89
44,11
24,32
52,13
90,87
98,75
26,69
58,92
19,10
92,48
79,47
56,20
14,59
40,6
41,35
65,21
5,57
99,13
52,62
21,15
85,8
40,96
31,25
36,30
95,81
48,18
19,65
70,80
64,87
54,36
57,60
60,57
3,66
75,41
6,37
41,63
62,32
41,69
47,65
77,78
98,69
69,21
26,84
32,86
53,41
80,72
19,48
11,76
34,26
25,67
79,62
76,88
89,97
50,2
46,33
56,67
16,62
88,27
