row,col
62,78
93,39
43,60
38,37
73,60
99,42
7,53
74,48
67,70
2,3
97,36
47,91
48,78
87,71
45,2
46,57
63,47
68,5
63,65
70,45
96,34
15,36
93,81
49,76
97,12
0,50
30,93
42,7
76,23
82,67
6,80
85,49
44,2
79,62
28,62
5,5
99,44
27,45
48,12
23,78
93,24
51,82
9,50
71,33
60,20
76,88
10,54
1,68
59,88
19,75
1,89
47,65
72,16
92,92
67,97
99,6
29,80
37,78
39,89
55,50
99,16
21,99
18,7
10,99
99,86
3,61
55,71
99,59
28,72
49,99
43,52
53,99
61,5
71,19
48,42
73,99
98,44
23,71
45,81
95,89
78,45
41,29
10,32
86,59
77,85
28,73
27,92
11,99
85,10
0,56
