row,col
78,64
76,21
86,9
49,48
37,52
37,94
5,21
9,51
56,23
33,5
18,6
64,38
85,70
84,57
51,15
91,30
36,82
12,25
97,48
76,39
75,99
93,48
99,83
79,83
51,88
68,26
52,92
76,2
62,54
99,42
82,1
8,53
91,96
14,56
9,62
20,59
28,63
64,12
32,71
3,63
30,94
13,84
1,2
24,69
18,51
14,59
8,35
72,7
4,38
50,44
89,20
4,63
19,31
0,42
28,57
64,82
65,73
13,54
9,9
21,19
44,41
4,97
82,24
74,96
74,38
88,62
21,71
56,68
6,57
95,42
98,38
98,93
33,85
43,83
84,47
45,88
79,32
81,60
51,38
65,16
54,74
55,61
75,1
66,85
62,99
12,96
61,0
91,42
31,99
21,24
65,52
68,58
67,91
42,18
64,53
34,96
31,59
81,69
25,28
51,20
65,98
58,75
16,53
72,32
19,85
44,7
87,32
22,28
29,15
95,97
36,42
84,73
81,5
3,88
53,28
14,10
72,30
59,85
2,3
32,74
