row,col
60,75
63,4
32,92
13,41
83,98
97,0
8,24
25,55
6,50
32,47
61,95
61,84
38,39
39,70
98,67
12,49
42,19
18,83
4,96
17,16
65,94
34,71
2,72
25,16
69,25
92,40
34,89
43,96
17,36
30,99
39,94
41,59
47,64
2,1
50,16
60,56
66,29
64,55
71,47
99,80
59,73
31,72
98,88
39,86
19,66
40,50
80,4
51,38
56,94
11,45
49,83
24,58
23,2
80,57
99,91
49,36
48,14
37,77
3,49
84,83
54,5
31,64
57,22
74,43
67,68
76,62
7,74
95,46
97,72
79,7
57,5
16,44
99,23
38,58
99,88
55,20
62,38
94,68
32,24
89,45
87,31
64,67
44,12
44,87
97,31
89,0
59,75
70,63
39,6
3,53
95,40
25,50
80,18
6,84
53,73
47,59
18,80
27,18
3,51
39,89
85,88
99,35
42,37
5,31
26,46
31,20
78,69
58,70
71,18
92,82
70,73
73,34
66,11
85,62
70,97
59,67
92,79
0,72
80,29
10,38
83,83
80,75
15,51
88,85
14,45
44,48
76,60
82,22
34,60
67,31
96,37
59,45
3,73
15,43
43,87
86,46
77,7
24,31
38,1
18,20
