row,col
31,10
71,55
61,52
11,99
32,75
52,68
47,13
0,19
58,34
41,99
98,83
81,51
18,91
90,25
50,79
90,75
2,33
41,4
8,94
1,27
37,37
51,63
10,75
12,30
27,6
5,97
60,85
20,68
50,60
86,62
73,81
70,66
14,28
33,35
60,35
64,34
66,28
35,64
42,60
93,17
46,42
31,52
67,63
72,47
96,69
56,85
91,96
68,31
34,93
26,2
16,22
88,24
68,28
15,63
49,15
94,96
6,66
92,4
75,9
6,82
36,84
45,13
86,74
1,73
4,41
10,8
32,46
83,93
79,21
91,76
0,84
2,3
99,57
29,75
47,5
62,40
92,69
34,58
52,19
99,58
56,21
47,11
81,29
53,45
39,30
84,12
10,45
68,34
19,83
78,45
48,11
51,91
49,53
61,99
85,20
87,14
77,20
17,29
5,26
75,16
54,5
15,9
57,73
90,69
71,28
53,99
36,59
36,30
39,41
39,54
