row,col
30,53
20,8
74,96
86,8
61,6
53,15
97,39
39,77
91,70
59,40
54,81
29,73
8,23
76,71
34,29
36,54
41,41
37,33
56,66
74,7
94,11
22,2
67,90
53,12
19,25
29,18
43,58
45,19
46,62
8,34
5,8
69,6
0,80
47,75
98,66
30,27
81,39
28,72
10,53
65,86
98,92
15,78
65,13
90,76
81,49
72,64
84,83
54,55
43,7
94,74
9,87
61,16
61,1
73,20
21,0
10,0
62,94
81,85
12,66
45,62
33,41
63,14
15,63
68,51
51,68
93,47
59,21
55,98
57,21
38,36
1,55
36,60
50,38
92,87
68,72
43,48
84,37
29,5
89,24
94,20
18,74
34,3
26,60
69,44
40,23
54,66
78,47
32,18
11,34
20,67
51,31
24,38
50,75
84,14
61,56
10,28
49,22
45,1
48,24
21,26
25,62
29,82
96,90
7,41
5,71
78,56
19,88
0,30
62,53
3,90
39,50
7,42
85,56
73,48
7,4
95,41
99,52
85,39
55,52
81,43
48,52
8,9
60,49
61,24
70,69
87,5
42,59
10,45
88,76
67,97
