row,col
91,47
32,88
37,2
32,9
81,47
88,5
89,2
76,53
96,40
36,55
61,3
8,28
27,42
22,29
73,95
73,19
55,92
97,88
32,86
32,1
71,61
60,59
68,13
58,75
95,87
66,52
14,10
44,86
1,21
87,36
18,32
13,52
59,6
7,19
88,75
51,34
63,86
63,58
56,33
98,44
98,31
69,35
47,49
39,71
11,32
23,26
59,99
74,67
42,6
83,45
32,3
71,69
76,83
25,47
82,7
80,94
1,58
6,81
12,73
59,40
55,51
11,95
77,77
86,11
61,63
87,63
39,82
24,51
8,79
78,78
92,19
26,53
17,36
51,38
16,44
35,91
82,71
2,74
31,80
27,41
61,6
61,81
57,44
56,66
40,73
5,1
37,65
50,14
94,97
28,41
10,77
94,18
21,2
89,86
2,89
72,48
47,33
67,5
24,52
37,88
16,88
76,43
3,24
96,34
75,3
15,43
94,67
34,27
63,88
14,38
25,50
21,19
74,70
37,16
34,41
97,37
88,6
97,91
85,5
40,71
