row,col
0,0
96,92
76,73
68,34
96,66
98,90
5,78
74,84
2,86
99,87
50,97
48,66
90,88
44,13
98,48
56,56
79,10
77,21
32,97
38,52
38,15
81,46
11,95
93,87
10,7
52,56
2,23
67,19
53,4
72,35
26,10
57,68
45,51
46,86
43,70
52,2
81,40
66,31
58,76
46,10
47,43
24,97
51,31
92,39
39,63
69,18
37,47
34,65
27,96
13,24
36,52
26,1
13,90
56,71
61,90
7,7
99,88
29,25
48,46
35,28
37,56
25,9
20,25
76,48
4,93
42,80
21,69
31,16
77,39
58,59
56,60
84,66
71,2
16,53
79,63
57,33
37,25
12,82
91,97
34,10
23,58
66,77
95,98
84,4
56,1
59,55
98,39
30,31
21,68
75,29
86,75
15,14
84,3
58,16
25,29
34,77
34,2
18,80
40,53
40,76
50,80
50,73
92,70
16,54
0,78
34,82
17,52
67,88
4,42
47,3
