row,col
35,28
77,34
43,25
6,47
3,97
16,8
56,71
73,97
92,20
58,56
47,57
81,58
50,20
78,23
56,58
27,83
41,78
61,10
75,17
41,33
65,4
83,10
20,40
70,73
67,83
69,3
54,97
54,37
16,0
59,85
19,31
21,50
12,16
84,96
95,18
82,86
37,17
30,50
38,16
42,76
79,50
26,15
81,73
21,30
91,71
59,89
98,51
11,34
10,65
8,33
96,49
33,89
67,94
46,54
89,5
72,94
87,87
49,82
40,73
88,14
29,0
95,0
1,99
22,51
43,46
40,14
31,3
49,85
81,36
81,19
13,27
98,71
58,86
80,6
88,55
23,40
77,2
59,31
82,25
28,3
51,55
4,95
19,39
62,12
75,3
66,89
49,26
52,2
89,21
21,38
