row,col
84,76
20,68
0,5
74,3
63,55
75,18
50,99
26,1
20,18
42,55
57,18
96,78
50,21
79,32
79,86
70,73
80,11
38,89
28,84
82,69
93,72
35,54
37,68
54,67
86,59
58,25
51,23
82,93
23,78
28,34
30,40
74,87
26,73
93,58
60,76
46,92
40,64
41,95
91,83
2,62
3,35
95,61
26,57
10,65
9,82
68,76
50,39
7,91
87,40
44,37
93,73
75,11
78,63
45,44
75,32
43,14
69,48
21,14
74,53
51,13
96,97
65,88
6,74
60,16
97,51
20,79
14,24
17,51
60,11
1,77
58,21
95,41
49,11
8,9
36,14
14,44
55,71
73,35
86,28
46,0
62,85
42,38
47,56
60,62
82,36
2,9
29,7
27,25
82,51
80,68
