row,col
38,76
19,27
24,7
69,59
94,98
91,3
66,26
63,21
69,58
71,37
27,28
42,14
82,94
8,46
71,10
98,69
4,11
44,67
94,83
58,61
87,29
76,23
37,71
49,20
21,21
70,70
72,88
94,73
72,40
69,33
39,37
94,95
35,79
9,51
14,47
83,8
24,38
4,82
40,75
13,48
42,77
33,45
26,2
12,4
14,51
70,16
47,40
17,6
24,0
43,74
60,57
20,66
53,0
78,88
23,93
59,42
9,44
14,52
64,51
26,37
13,12
36,81
91,68
93,70
94,55
39,67
97,76
0,40
28,81
44,82
85,81
5,99
39,44
55,30
57,53
95,38
20,80
55,96
75,79
61,83
11,78
34,40
5,14
39,23
0,56
59,54
84,41
78,69
2,94
14,78
45,49
63,53
64,78
6,86
61,88
80,78
69,85
78,32
47,68
32,87
