row,col
99,99
83,57
57,99
65,47
23,79
44,55
99,99
97,18
66,91
5,62
99,64
46,18
62,99
89,69
46,41
78,56
96,11
99,54
74,61
97,15
88,91
48,51
85,10
84,55
73,74
46,99
96,99
14,59
51,99
45,34
46,7
71,45
99,15
92,28
12,62
48,74
65,80
47,7
3,37
50,44
46,94
55,7
77,94
63,69
12,18
98,10
45,19
94,69
32,10
56,1
87,48
16,28
61,47
7,84
0,98
43,7
59,54
56,45
3,73
74,52
99,66
71,11
50,66
75,48
87,63
99,5
97,99
70,96
99,47
79,75
20,97
36,60
30,63
57,56
45,0
94,56
21,57
1,28
46,72
72,99
93,99
79,87
0,99
95,7
87,68
21,2
48,33
41,11
32,33
29,60
85,16
94,5
99,30
43,85
3,87
32,94
0,74
20,61
75,74
33,16
27,59
85,99
6,7
56,52
47,50
20,34
96,52
28,39
11,92
59,21
20,81
57,11
46,82
95,9
37,70
29,81
47,66
92,59
95,38
19,16
