row,col
76,58
12,5
59,88
79,71
29,51
35,53
58,95
12,72
11,0
57,80
79,50
13,31
16,80
17,37
99,0
85,76
65,24
11,8
92,70
27,4
68,15
35,35
58,46
82,56
29,38
27,65
57,74
92,98
41,83
10,72
34,17
43,66
95,11
42,48
71,71
28,73
63,72
81,69
75,35
68,25
77,87
94,89
56,34
5,64
38,55
63,46
9,50
55,22
20,44
50,85
34,36
72,34
12,47
96,29
69,52
83,10
20,76
55,32
29,19
43,3
28,55
4,56
85,52
90,79
77,64
51,78
89,30
82,98
87,90
94,1
98,87
95,55
71,90
11,64
93,69
79,16
48,41
86,97
75,47
50,10
50,69
1,24
64,22
3,90
43,17
96,79
8,90
5,24
64,92
56,18
