row,col
49,45
55,88
99,50
0,47
46,71
1,55
99,46
87,25
99,36
82,95
63,99
99,74
56,53
1,30
5,24
10,83
71,41
73,43
76,50
36,88
43,38
57,95
65,99
62,47
61,77
27,81
94,34
99,48
51,18
74,29
99,71
99,99
87,70
70,54
64,83
12,78
27,77
33,47
45,86
46,47
86,73
0,66
33,72
33,48
16,34
70,86
48,11
75,63
87,97
15,87
11,86
0,68
34,60
99,79
84,99
23,99
11,84
55,85
96,18
94,32
18,10
99,12
89,67
95,46
21,79
20,34
99,9
65,86
41,41
73,93
88,73
64,69
33,37
38,87
55,12
59,85
49,45
71,99
54,34
95,62
