row,col
99,79
80,52
32,9
72,27
64,46
46,55
98,99
70,41
21,44
56,73
85,44
20,78
53,53
94,62
99,63
24,68
50,1
74,99
78,9
48,76
46,30
78,99
99,36
48,33
97,99
69,83
76,12
71,50
94,52
45,82
0,48
43,99
99,87
97,15
46,92
70,15
49,69
98,24
83,61
64,93
74,0
75,95
99,52
78,96
49,28
99,23
97,87
73,99
75,29
29,79
92,89
47,2
7,14
62,99
15,2
37,91
57,24
85,43
77,55
80,88
83,97
51,98
12,5
30,56
82,41
24,42
96,38
96,39
99,99
52,66
45,39
85,76
96,59
84,60
91,21
72,99
24,30
93,6
92,7
43,61
14,66
34,1
24,46
67,6
62,2
47,71
12,12
30,79
11,15
96,25
88,66
29,55
16,16
21,16
75,54
84,99
85,41
42,93
65,15
64,49
47,23
47,33
45,82
60,71
38,46
86,74
19,64
54,21
39,64
66,45
41,97
25,83
82,94
64,68
99,87
39,33
74,99
80,41
61,44
46,83
56,92
52,73
91,95
7,12
44,18
60,14
49,46
15,21
51,82
30,65
