row,col
33,74
35,41
26,34
3,47
23,49
73,81
13,99
13,21
96,74
4,55
25,17
26,76
4,63
44,9
58,55
5,41
39,20
79,78
31,51
10,71
68,50
19,81
67,41
30,29
93,76
13,34
15,9
17,43
36,59
14,56
96,99
32,12
56,26
2,60
43,21
13,56
73,1
7,87
79,44
19,39
27,77
8,97
33,0
0,63
83,5
44,27
91,37
14,25
12,84
68,51
92,8
22,66
27,53
63,95
85,28
24,99
12,47
94,13
77,38
90,96
72,36
14,34
77,36
94,10
24,26
26,90
21,38
44,69
33,7
76,77
93,35
53,2
73,95
52,92
25,11
81,2
6,81
16,13
3,57
49,50
85,13
70,50
53,42
57,34
22,32
11,10
41,38
50,74
11,36
8,15
49,81
61,76
48,27
55,97
34,37
74,46
21,6
67,13
32,13
33,18
20,25
9,71
4,41
65,52
7,38
68,86
89,90
79,22
68,32
56,76
93,23
90,91
81,93
33,39
98,62
75,87
4,40
89,86
69,33
85,5
74,52
49,83
10,17
65,24
37,20
83,9
67,70
79,20
59,98
95,23
62,48
45,68
21,46
73,56
48,30
18,48
44,83
47,53
38,94
60,22
