row,col
7,58
84,72
3,26
53,11
46,25
26,79
14,68
68,42
89,38
90,85
69,56
80,1
47,26
77,49
29,18
10,6
66,44
9,46
46,65
99,73
17,52
9,27
80,62
15,63
12,47
8,29
73,77
91,84
15,23
17,2
89,33
4,66
63,65
62,78
12,63
34,91
75,98
51,77
10,79
80,68
84,57
20,15
70,3
49,95
69,72
19,86
1,39
37,55
36,79
80,21
47,7
56,5
98,77
42,81
98,68
89,95
72,92
42,7
44,74
37,49
31,65
44,32
16,7
61,65
83,21
88,88
5,34
2,97
82,99
18,78
24,13
78,15
84,41
13,54
83,92
87,32
82,57
36,63
74,59
12,86
68,83
12,70
48,58
64,66
56,71
81,66
14,42
52,12
36,57
46,32
57,2
35,80
56,59
4,99
94,66
1,16
17,9
31,49
38,47
3,33
79,60
32,3
70,95
47,91
38,69
14,93
31,23
3,20
0,1
89,46
56,25
14,3
59,69
53,52
1,1
61,54
75,43
59,98
69,12
49,33
10,86
91,20
9,66
63,73
76,3
60,60
46,57
16,99
17,90
72,78
